tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,mentions,hashtags
https://twitter.com/SahleWorkZewde/status/702238965009670144,2016-02-23T21:09:50.000Z,@Enjomo4 Many thanks my brother!,0,0,0,0,0,,
https://twitter.com/SahleWorkZewde/status/701846855945232384,2016-02-22T19:11:44.000Z,RT @kanhema: @UNSG transiting Nairobi this aftnoon met with @FredMatiangi @UnonDg enroute to Burundi.@UN_Spokesperson @inaxusein https://t.…,6,0,0,0,0,"kanhema,UNSG,FredMatiangi",
https://twitter.com/SahleWorkZewde/status/701846825507151872,2016-02-22T19:11:37.000Z,RT @kanhema: @UNSG welcomed in NBO by @UnonDg and @FredMatiangi as he heads to Burundi.@unicnairobi @africarenewal https://t.co/jgZJfNa7GU,4,0,0,0,0,"kanhema,UNSG",
https://twitter.com/SahleWorkZewde/status/701200017214857216,2016-02-21T00:21:26.000Z,RT @UN_Women: It's World Day of #SocialJustice! We uphold principles of social justice by promoting gender equality &amp;human rights. https://…,519,0,0,0,0,UN_Women,SocialJustice
https://twitter.com/SahleWorkZewde/status/701199777065779200,2016-02-21T00:20:29.000Z,RT @UNPeacekeeping: Who decides when and where a new #UN #peacekeeping operation is formed? Find out here: https://t.co/jWJWNCmctU https://…,116,0,0,0,0,UNPeacekeeping,"UN,peacekeeping"
https://twitter.com/SahleWorkZewde/status/701196767031853057,2016-02-21T00:08:31.000Z,Congratulations @UNEP @ASteiner @OyunMP @ibrahimthiaw @jorgelaguna UNON colleagues involved for successful OECPR meeting prep #UNEA2.,6,1,7,0,0,"UNEP,ASteiner,ibrahimthiaw,jorgelaguna",UNEA2
https://twitter.com/SahleWorkZewde/status/701193391661588480,2016-02-20T23:55:06.000Z,"RT @ASteiner: At @UNEP HQ in Nairobi, a productive week of prep for #UNEA2 in May comes to a close. A big agenda awaits delegates https://t…",27,0,0,0,0,"ASteiner,UNEP",UNEA2
https://twitter.com/SahleWorkZewde/status/700808511819796481,2016-02-19T22:25:44.000Z,Congrats Ug Women Situation Room! Similar projects getting traction and &gt;0 impact on peaceful elections.  https://t.co/HrHAFIyKdu,0,0,1,0,0,,
https://twitter.com/SahleWorkZewde/status/700565163309670400,2016-02-19T06:18:45.000Z,"RT @UN: Memory of former Secretary-General Boutros Boutros-Ghali honoured at the UN, see more: https://t.co/TPqYWDcec1 https://t.co/Wci00qh…",169,0,0,0,0,UN,
https://twitter.com/SahleWorkZewde/status/700415155574808576,2016-02-18T20:22:40.000Z,RT @inaxusein: @UN Flag flying half mast at UN HQ Nairobi in honour of the passing of #BoutrosBoutrosGhali @UnonDg @unicnairobi https://t.c…,5,0,0,0,0,"inaxusein,UN",BoutrosBoutrosGhali
https://twitter.com/SahleWorkZewde/status/700036573249871873,2016-02-17T19:18:19.000Z,RT @FirstLadyKenya: The First Lady's Half Marathon is scheduled for the 6th of March and will be in support of #BeyondZero. https://t.co/wc…,50,0,0,0,0,FirstLadyKenya,BeyondZero
https://twitter.com/SahleWorkZewde/status/699703810424446976,2016-02-16T21:16:02.000Z,RT @UNEP: .@ASteiner @ibrahimthiaw &amp; @UnonDg meet with Ministers &amp; senior delegates during OECPR for #UNEA2 preparations https://t.co/Xu9Zu…,16,0,0,0,0,"UNEP,ASteiner,ibrahimthiaw",
